Date,open,high,low,close
2005-01-04,1202.08,1205.84,1185.39,1190.508110558638
2005-01-05,1188.05,1192.73,1183.72,1185.0658154484454
2005-01-06,1183.74,1191.63,1183.27,1187.011219201889
2005-01-07,1187.89,1192.2,1182.16,1184.7636468878393
2005-01-10,1186.19,1194.78,1184.8,1187.2934523286106
2005-01-11,1190.25,1190.25,1180.43,1180.907037900236
2005-01-12,1182.99,1187.92,1175.64,1186.2101663437622
2005-01-13,1187.7,1187.7,1175.81,1175.979198712908
2005-01-14,1177.45,1185.21,1177.45,1186.078088175718
2005-01-18,1184.52,1195.98,1180.1,1197.4610954940988
2005-01-19,1195.98,1195.98,1184.41,1186.5821919980322
2005-01-20,1184.63,1184.63,1173.42,1176.9399769498227
2005-01-21,1175.41,1179.45,1167.82,1170.328110558638
2005-01-24,1167.87,1173.03,1163.75,1165.0758154484454
2005-01-25,1163.75,1174.3,1163.75,1167.531219201889
2005-01-26,1168.41,1175.96,1168.41,1172.6436468878392
2005-01-27,1174.07,1177.5,1170.15,1171.5934523286105
2005-01-28,1174.55,1175.61,1166.25,1169.2770379002359
2005-01-31,1171.36,1182.07,1171.36,1179.7801663437622
2005-02-01,1181.27,1190.39,1180.95,1187.9391987129081
2005-02-02,1189.41,1195.25,1188.92,1194.748088175718
2005-02-03,1193.19,1193.19,1185.64,1191.3710954940989
2005-02-04,1189.89,1203.47,1189.67,1204.982191998032
2005-02-07,1203.03,1204.15,1199.27,1203.2499769498227
2005-02-08,1201.72,1205.11,1200.16,1204.758110558638
2005-02-09,1202.3,1203.83,1191.54,1193.3158154484454
2005-02-10,1191.99,1198.75,1191.54,1196.1312192018888
2005-02-11,1197.01,1208.38,1193.28,1203.8736468878392
2005-02-14,1205.3,1206.93,1203.59,1203.1834523286107
2005-02-15,1206.14,1212.44,1205.52,1208.0370379002359
2005-02-16,1210.12,1212.44,1205.06,1208.850166343762
2005-02-17,1210.34,1211.33,1200.74,1199.279198712908
2005-02-18,1200.75,1202.92,1197.35,1203.148088175718
2005-02-22,1201.59,1202.48,1184.16,1185.6410954940989
2005-02-23,1184.16,1193.52,1184.16,1192.752191998032
2005-02-24,1190.8,1200.42,1187.8,1201.7299769498227
2005-02-25,1200.2,1212.15,1199.61,1213.828110558638
2005-02-28,1211.37,1211.37,1198.13,1204.9258154484453
2005-03-01,1203.6,1212.25,1203.6,1209.531219201889
2005-03-02,1210.41,1215.79,1204.22,1208.6536468878392
2005-03-03,1210.08,1215.72,1204.45,1207.5134523286106
2005-03-04,1210.47,1224.76,1210.47,1220.0370379002359
2005-03-07,1222.12,1229.11,1222.12,1223.8201663437621
2005-03-08,1225.31,1225.69,1218.57,1217.9591987129081
2005-03-09,1219.43,1219.43,1206.66,1208.568088175718
2005-03-10,1207.01,1211.23,1201.41,1210.7310954940988
2005-03-11,1209.25,1213.04,1198.15,1202.032191998032
2005-03-14,1200.08,1206.83,1199.51,1208.3599769498226
2005-03-15,1206.83,1210.54,1197.75,1200.208110558638
2005-03-16,1197.75,1197.75,1185.61,1189.3958154484453
2005-03-17,1188.07,1193.28,1186.34,1189.3312192018889
2005-03-18,1190.21,1191.98,1182.78,1188.2236468878393
2005-03-21,1189.65,1189.65,1178.82,1180.8234523286105
2005-03-22,1183.78,1189.59,1171.63,1169.627037900236
2005-03-23,1171.71,1176.26,1168.7,1171.0401663437622
2005-03-24,1172.53,1180.11,1171.42,1169.9491987129081
2005-03-28,1171.42,1179.91,1171.42,1175.838088175718
2005-03-29,1174.28,1179.39,1163.69,1166.8410954940987
2005-03-30,1165.36,1181.54,1165.36,1183.3621919980321
2005-03-31,1181.41,1184.53,1179.49,1182.1199769498226
2005-04-01,1180.59,1189.8,1169.91,1175.3781105586381
2005-04-04,1172.79,1178.61,1167.72,1177.4458154484453
2005-04-05,1176.12,1183.56,1176.12,1180.511219201889
2005-04-06,1181.39,1189.34,1181.39,1182.6436468878392
2005-04-07,1184.07,1191.88,1183.81,1188.1834523286107
2005-04-08,1191.14,1191.75,1181.13,1179.117037900236
2005-04-11,1181.2,1184.07,1178.69,1179.7201663437622
2005-04-12,1181.21,1190.17,1170.85,1186.289198712908
2005-04-13,1187.76,1187.76,1171.4,1175.348088175718
2005-04-14,1173.79,1174.67,1161.7,1163.5310954940987
2005-04-15,1162.05,1162.05,1141.92,1144.572191998032
2005-04-18,1142.62,1148.92,1139.8,1147.5099769498227
2005-04-19,1145.98,1154.67,1145.98,1155.238110558638
2005-04-20,1152.78,1155.5,1136.15,1138.8258154484454
2005-04-21,1137.5,1159.95,1137.5,1159.0712192018889
2005-04-22,1159.95,1159.95,1142.95,1150.6936468878391
2005-04-25,1152.12,1164.05,1152.12,1159.1434523286105
2005-04-26,1162.1,1164.8,1151.83,1149.747037900236
2005-04-27,1151.74,1159.87,1144.42,1154.8901663437623
2005-04-28,1156.38,1156.38,1143.22,1141.749198712908
2005-04-29,1143.22,1156.97,1139.19,1158.408088175718
2005-05-02,1156.85,1162.87,1154.71,1163.6410954940989
2005-05-03,1162.16,1166.89,1156.71,1163.1221919980321
2005-05-04,1161.17,1176.01,1161.17,1177.1799769498227
2005-05-05,1175.65,1178.62,1166.77,1175.0881105586382
2005-05-06,1172.63,1177.75,1170.5,1172.6758154484453
2005-05-09,1171.35,1178.87,1169.38,1177.9612192018888
2005-05-10,1178.84,1178.84,1162.98,1164.7936468878393
2005-05-11,1166.22,1171.77,1157.71,1168.1534523286105
2005-05-12,1171.11,1173.37,1157.76,1157.2770379002359
2005-05-13,1159.36,1163.75,1146.18,1152.5601663437621
2005-05-16,1154.05,1165.75,1153.64,1164.219198712908
2005-05-17,1165.69,1174.35,1159.86,1175.358088175718
2005-05-18,1173.8,1187.9,1173.8,1187.0410954940987
2005-05-19,1185.56,1191.09,1184.49,1193.032191998032
2005-05-20,1191.08,1191.22,1185.19,1190.8099769498226
2005-05-23,1189.28,1197.44,1188.76,1196.318110558638
2005-05-24,1193.86,1195.29,1189.87,1195.3958154484453
2005-05-25,1194.07,1194.07,1185.96,1189.1312192018888
2005-05-26,1190.01,1198.95,1190.01,1196.1936468878391
2005-05-27,1197.62,1199.56,1195.28,1195.8234523286105
2005-05-31,1198.78,1198.78,1191.5,1189.417037900236
2005-06-01,1191.5,1205.64,1191.03,1200.7301663437622
2005-06-02,1202.27,1204.67,1198.42,1202.819198712908
2005-06-03,1204.29,1205.09,1194.55,1197.578088175718
2005-06-06,1196.02,1198.78,1192.75,1198.9910954940988
2005-06-07,1197.51,1208.85,1197.26,1199.212191998032
2005-06-08,1197.26,1201.97,1193.33,1196.1999769498227
2005-06-09,1194.67,1201.86,1191.09,1203.3881105586381
2005-06-10,1200.93,1202.79,1192.64,1199.4358154484453
2005-06-13,1198.11,1206.03,1194.51,1199.9412192018888
2005-06-14,1200.82,1207.53,1200.18,1202.4836468878393
2005-06-15,1203.91,1208.08,1198.66,1203.6234523286105
2005-06-16,1206.55,1212.1,1205.47,1208.877037900236
2005-06-17,1210.93,1219.55,1210.93,1215.4701663437622
2005-06-20,1216.96,1219.1,1210.65,1214.629198712908
2005-06-21,1216.1,1217.13,1211.86,1215.168088175718
2005-06-22,1213.61,1219.59,1211.69,1215.361095494099
2005-06-23,1213.88,1216.45,1200.72,1202.682191998032
2005-06-24,1200.73,1200.9,1191.45,1193.0999769498226
2005-06-27,1191.57,1194.33,1188.3,1193.148110558638
2005-06-28,1190.69,1202.54,1190.69,1202.8958154484453
2005-06-29,1201.57,1204.07,1198.7,1198.9712192018887
2005-06-30,1199.85,1203.27,1190.51,1189.9036468878392
2005-07-01,1191.33,1197.89,1191.33,1191.4834523286106
2005-07-05,1194.44,1206.34,1192.49,1202.907037900236
2005-07-06,1204.99,1206.11,1194.78,1193.4501663437622
2005-07-07,1194.94,1198.46,1183.55,1196.399198712908
2005-07-08,1197.87,1212.73,1197.2,1213.418088175718
2005-07-11,1211.86,1220.03,1211.86,1220.9210954940988
2005-07-12,1219.44,1225.54,1216.6,1224.162191998032
2005-07-13,1222.21,1224.46,1219.64,1224.8199769498226
2005-07-14,1223.29,1233.16,1223.29,1228.958110558638
2005-07-15,1226.5,1229.53,1223.5,1229.2458154484455
2005-07-18,1227.92,1227.92,1221.13,1220.251219201889
2005-07-19,1221.13,1230.34,1221.13,1227.9236468878391
2005-07-20,1229.35,1236.56,1222.91,1232.2434523286106
2005-07-21,1235.2,1235.83,1224.7,1224.957037900236
2005-07-22,1227.04,1234.19,1226.15,1232.1901663437623
2005-07-25,1233.68,1238.36,1228.15,1227.559198712908
2005-07-26,1229.03,1234.42,1229.03,1232.718088175718
2005-07-27,1231.16,1237.64,1230.15,1238.2710954940987
2005-07-28,1236.79,1245.15,1235.81,1245.672191998032
2005-07-29,1243.72,1245.04,1234.18,1235.7099769498227
2005-08-01,1234.18,1239.1,1233.8,1237.808110558638
2005-08-02,1235.35,1244.69,1235.35,1245.4458154484453
2005-08-03,1244.12,1245.86,1240.57,1244.1612192018888
2005-08-04,1245.04,1245.04,1235.15,1234.4336468878391
2005-08-05,1235.86,1235.86,1225.62,1223.4634523286106
2005-08-08,1226.42,1232.28,1222.67,1221.047037900236
2005-08-09,1223.13,1234.11,1223.13,1229.8901663437623
2005-08-10,1231.38,1242.69,1226.58,1227.6591987129082
2005-08-11,1229.13,1237.81,1228.33,1239.368088175718
2005-08-12,1237.81,1237.81,1225.87,1231.8710954940989
2005-08-15,1230.4,1236.24,1226.2,1235.822191998032
2005-08-16,1233.87,1233.87,1219.05,1220.8699769498226
2005-08-17,1219.34,1225.63,1218.07,1222.698110558638
2005-08-18,1220.24,1222.64,1215.93,1220.3458154484454
2005-08-19,1219.02,1225.08,1219.02,1218.8312192018889
2005-08-22,1219.71,1228.96,1216.47,1220.3036468878392
2005-08-23,1221.73,1223.04,1214.44,1214.6334523286105
2005-08-24,1217.57,1224.15,1209.37,1207.507037900236
2005-08-25,1209.59,1213.73,1209.57,1210.880166343762
2005-08-26,1212.4,1212.4,1204.23,1203.629198712908
2005-08-29,1205.1,1214.28,1201.53,1213.838088175718
2005-08-30,1212.28,1212.28,1201.07,1209.8910954940989
2005-08-31,1208.41,1220.36,1204.4,1222.282191998032
2005-09-01,1220.33,1227.29,1216.18,1223.1199769498226
2005-09-02,1221.59,1224.45,1217.75,1220.478110558638
2005-09-06,1218.02,1233.61,1218.02,1234.7158154484455
2005-09-07,1233.39,1237.06,1230.93,1235.4812192018887
2005-09-08,1236.36,1236.36,1229.51,1230.2436468878393
2005-09-09,1231.67,1243.13,1231.67,1238.5234523286106
2005-09-12,1241.48,1242.6,1239.15,1238.477037900236
2005-09-13,1240.57,1240.57,1231.2,1229.7101663437622
2005-09-14,1231.2,1234.74,1226.16,1225.6891987129081
2005-09-15,1227.16,1231.88,1224.85,1229.288088175718
2005-09-16,1228.42,1237.95,1228.42,1239.3910954940989
2005-09-19,1237.91,1237.91,1227.65,1232.972191998032
2005-09-20,1231.02,1236.49,1220.07,1222.8699769498226
2005-09-21,1221.34,1221.52,1209.89,1212.658110558638
2005-09-22,1210.2,1216.64,1205.35,1215.9458154484453
2005-09-23,1214.62,1218.83,1209.8,1214.4112192018888
2005-09-26,1215.29,1222.56,1211.84,1214.2036468878393
2005-09-27,1215.63,1220.17,1211.11,1212.7034523286106
2005-09-28,1215.66,1220.98,1212.72,1214.807037900236
2005-09-29,1216.89,1228.7,1211.54,1226.1901663437623
2005-09-30,1227.68,1229.57,1225.22,1227.339198712908
2005-10-03,1228.81,1233.34,1225.15,1228.258088175718
2005-10-04,1226.7,1229.88,1214.02,1215.9510954940988
2005-10-05,1214.47,1214.47,1196.25,1198.3421919980321
2005-10-06,1196.39,1202.14,1181.92,1193.0199769498226
2005-10-07,1191.49,1199.71,1191.46,1198.3581105586381
2005-10-10,1195.9,1196.52,1186.12,1188.6558154484453
2005-10-11,1187.33,1193.1,1183.16,1183.9912192018887
2005-10-12,1184.87,1190.02,1173.65,1176.2536468878393
2005-10-13,1177.68,1179.56,1168.2,1173.8834523286105
2005-10-14,1176.84,1187.13,1175.44,1184.487037900236
2005-10-17,1186.57,1191.21,1184.48,1188.610166343762
2005-10-18,1190.1,1190.1,1178.13,1176.6691987129082
2005-10-19,1178.14,1195.76,1170.55,1197.318088175718
2005-10-20,1195.76,1197.3,1173.3,1179.2810954940987
2005-10-21,1177.8,1186.46,1174.92,1181.542191998032
2005-10-24,1179.59,1199.39,1179.59,1200.9099769498227
2005-10-25,1199.38,1201.3,1189.29,1198.998110558638
2005-10-26,1196.54,1204.01,1191.38,1192.7058154484455
2005-10-27,1191.38,1192.65,1178.89,1178.021219201889
2005-10-28,1178.9,1198.41,1178.9,1196.9836468878393
2005-10-31,1198.41,1211.43,1198.41,1204.0534523286105
2005-11-01,1207.01,1207.34,1201.66,1200.677037900236
2005-11-02,1202.76,1215.17,1201.07,1213.2701663437622
2005-11-03,1214.76,1224.7,1214.76,1218.469198712908
2005-11-04,1219.94,1222.52,1214.45,1221.698088175718
2005-11-07,1220.14,1224.18,1217.29,1224.2910954940987
2005-11-08,1222.81,1222.81,1216.08,1220.542191998032
2005-11-09,1218.59,1226.59,1216.53,1222.1799769498227
2005-11-10,1220.65,1232.41,1215.05,1233.418110558638
2005-11-11,1230.96,1235.7,1230.72,1236.0458154484454
2005-11-14,1234.72,1237.2,1231.78,1232.8812192018888
2005-11-15,1233.76,1237.94,1226.41,1227.5836468878392
2005-11-16,1229.01,1232.24,1227.18,1228.2534523286106
2005-11-17,1231.21,1242.96,1231.21,1240.717037900236
2005-11-18,1242.8,1249.58,1240.71,1246.7801663437622
2005-11-21,1248.27,1255.89,1246.9,1253.379198712908
2005-11-22,1254.85,1261.9,1251.4,1262.788088175718
2005-11-23,1261.23,1270.64,1259.51,1267.0910954940987
2005-11-25,1265.61,1268.78,1265.54,1270.202191998032
2005-11-28,1268.25,1268.44,1257.17,1258.9899769498227
2005-11-29,1257.46,1266.18,1257.46,1259.938110558638
2005-11-30,1257.48,1260.93,1249.39,1250.8058154484454
2005-12-01,1249.48,1266.17,1249.48,1263.791219201889
2005-12-02,1264.67,1266.85,1261.42,1263.6536468878392
2005-12-05,1265.08,1265.08,1258.12,1259.1334523286105
2005-12-06,1262.09,1272.89,1262.09,1261.617037900236
2005-12-07,1263.7,1264.85,1253.02,1255.880166343762
2005-12-08,1257.37,1263.36,1250.91,1254.369198712908
2005-12-09,1255.84,1263.08,1254.24,1260.928088175718
2005-12-12,1259.37,1263.86,1255.52,1261.9110954940988
2005-12-13,1260.43,1272.11,1258.56,1269.382191998032
2005-12-14,1267.43,1275.8,1267.07,1274.2699769498226
2005-12-15,1272.74,1275.17,1267.74,1273.398110558638
2005-12-16,1270.94,1275.24,1267.32,1268.6458154484453
2005-12-19,1267.32,1270.51,1259.28,1259.041219201889
2005-12-20,1259.92,1263.86,1257.21,1258.1936468878391
2005-12-21,1259.62,1269.37,1259.62,1259.8334523286105
2005-12-22,1262.79,1268.19,1262.5,1266.0370379002359
2005-12-23,1268.12,1269.76,1265.92,1267.1701663437623
2005-12-27,1268.66,1271.83,1256.54,1255.069198712908
2005-12-28,1256.54,1261.1,1256.54,1259.728088175718
2005-12-29,1258.17,1260.61,1254.18,1255.9010954940989
2005-12-30,1254.42,1254.42,1246.59,1250.242191998032
2006-01-03,1248.29,1270.22,1245.74,1270.3299769498226
2006-01-04,1268.8,1275.37,1267.74,1275.918110558638
2006-01-05,1273.46,1276.91,1270.3,1274.8058154484454
2006-01-06,1273.48,1286.09,1273.48,1284.5712192018889
2006-01-09,1285.45,1290.78,1284.82,1288.7236468878393
2006-01-10,1290.15,1290.15,1283.76,1286.7334523286106
2006-01-11,1289.72,1294.9,1288.12,1292.097037900236
2006-01-12,1294.18,1294.18,1285.04,1284.5701663437621
2006-01-13,1286.06,1288.96,1282.78,1286.139198712908
2006-01-17,1287.61,1287.61,1278.61,1284.488088175718
2006-01-18,1282.93,1282.93,1272.08,1279.4110954940988
2006-01-19,1277.93,1287.79,1277.93,1286.992191998032
2006-01-20,1285.04,1285.04,1260.92,1263.0199769498226
2006-01-23,1261.49,1268.19,1261.49,1266.278110558638
2006-01-24,1263.82,1271.47,1263.82,1268.1858154484453
2006-01-25,1266.86,1271.87,1259.42,1263.801219201889
2006-01-26,1264.68,1276.44,1264.68,1272.4036468878392
2006-01-27,1273.83,1286.38,1273.83,1280.7634523286106
2006-01-30,1283.72,1287.94,1283.51,1283.107037900236
2006-01-31,1285.2,1285.2,1276.85,1278.5901663437621
2006-02-01,1280.08,1283.33,1277.57,1280.989198712908
2006-02-02,1282.46,1282.46,1267.72,1272.398088175718
2006-02-03,1270.84,1270.87,1261.02,1265.5110954940988
2006-02-06,1264.03,1267.04,1261.62,1266.972191998032
2006-02-07,1265.02,1265.78,1253.61,1256.3099769498226
2006-02-08,1254.78,1266.47,1254.78,1268.1081105586381
2006-02-09,1265.65,1274.56,1262.8,1265.1058154484454
2006-02-10,1263.82,1269.89,1254.98,1266.1112192018888
2006-02-13,1266.99,1266.99,1258.34,1261.4336468878391
2006-02-14,1262.86,1278.21,1260.8,1272.5734523286105
2006-02-15,1275.53,1281.0,1271.06,1277.917037900236
2006-02-16,1280.0,1289.39,1280.0,1287.8901663437623
2006-02-17,1289.38,1289.47,1284.07,1285.769198712908
2006-02-21,1287.24,1291.92,1281.33,1284.588088175718
2006-02-22,1283.03,1294.17,1283.03,1294.1510954940989
2006-02-23,1292.67,1293.84,1285.14,1289.742191998032
2006-02-24,1287.79,1292.11,1285.62,1290.9599769498227
2006-02-27,1289.43,1297.57,1289.43,1296.578110558638
2006-02-28,1294.12,1294.12,1278.66,1281.9858154484455
2006-03-01,1280.66,1291.8,1280.66,1290.3612192018888
2006-03-02,1291.24,1291.24,1283.21,1287.7136468878393
2006-03-03,1289.14,1297.33,1284.2,1284.2734523286106
2006-03-06,1287.23,1288.23,1275.67,1276.177037900236
2006-03-07,1278.26,1278.26,1271.11,1274.3901663437623
2006-03-08,1275.88,1280.33,1268.42,1276.999198712908
2006-03-09,1278.47,1282.74,1272.23,1273.788088175718
2006-03-10,1272.23,1284.37,1271.11,1282.9010954940989
2006-03-13,1281.58,1287.37,1281.58,1286.0821919980322
2006-03-14,1284.13,1298.14,1282.67,1299.0099769498227
2006-03-15,1297.48,1304.4,1294.97,1305.478110558638
2006-03-16,1303.02,1310.45,1303.02,1306.6558154484453
2006-03-17,1305.33,1309.79,1305.32,1306.3712192018888
2006-03-20,1307.25,1310.0,1303.59,1303.6536468878392
2006-03-21,1305.08,1310.88,1295.82,1294.2734523286106
2006-03-22,1297.23,1305.97,1295.81,1302.957037900236
2006-03-23,1305.04,1305.04,1298.11,1300.1801663437623
2006-03-24,1301.67,1306.53,1298.89,1301.479198712908
2006-03-27,1302.95,1303.74,1299.09,1303.168088175718
2006-03-28,1301.61,1306.24,1291.84,1294.7110954940988
2006-03-29,1293.23,1305.6,1293.23,1304.8421919980321
2006-03-30,1302.89,1310.15,1296.72,1301.7799769498226
2006-03-31,1300.25,1303.0,1294.87,1297.328110558638
2006-04-03,1302.88,1309.19,1296.65,1299.1358154484453
2006-04-04,1297.81,1307.55,1294.71,1305.051219201889
2006-04-05,1305.93,1312.81,1304.82,1310.1336468878392
2006-04-06,1311.56,1311.99,1302.44,1306.0834523286105
2006-04-07,1309.04,1314.07,1294.18,1293.417037900236
2006-04-10,1295.51,1300.74,1293.17,1295.130166343762
2006-04-11,1296.6,1300.71,1282.96,1285.099198712908
2006-04-12,1286.57,1290.93,1286.45,1289.678088175718
2006-04-13,1288.12,1292.09,1283.37,1290.6010954940987
2006-04-17,1289.12,1292.45,1280.74,1287.282191998032
2006-04-18,1285.33,1309.02,1285.33,1308.8099769498226
2006-04-19,1307.65,1310.39,1302.79,1312.3881105586381
2006-04-20,1309.93,1318.16,1306.38,1312.7858154484454
2006-04-21,1311.46,1317.67,1306.59,1310.4012192018888
2006-04-24,1311.28,1311.28,1303.79,1306.6836468878391
2006-04-25,1308.11,1310.79,1299.17,1298.7834523286106
2006-04-26,1301.74,1310.97,1301.74,1303.327037900236
2006-04-27,1305.41,1315.0,1295.57,1308.2301663437622
2006-04-28,1309.72,1316.04,1306.16,1309.139198712908
2006-05-01,1310.61,1317.21,1303.46,1306.748088175718
2006-05-02,1305.19,1313.66,1305.19,1314.6910954940988
2006-05-03,1313.21,1313.47,1303.92,1310.072191998032
2006-05-04,1307.85,1315.14,1307.85,1313.7799769498226
2006-05-05,1312.25,1326.53,1312.25,1328.218110558638
2006-05-08,1325.76,1326.7,1322.87,1325.9858154484455
2006-05-09,1324.66,1326.6,1322.48,1324.261219201889
2006-05-10,1324.57,1325.51,1317.44,1321.4236468878391
2006-05-11,1322.63,1322.63,1303.45,1302.9634523286106
2006-05-12,1305.88,1305.88,1290.38,1289.157037900236
2006-05-15,1291.19,1294.81,1284.51,1293.0101663437622
2006-05-16,1294.5,1297.88,1288.51,1290.609198712908
2006-05-17,1291.73,1291.73,1267.31,1271.878088175718
2006-05-18,1270.25,1274.89,1261.75,1263.2910954940987
2006-05-19,1261.81,1272.15,1256.28,1268.982191998032
2006-05-22,1267.03,1268.77,1252.98,1263.5999769498226
2006-05-23,1262.06,1273.67,1256.15,1259.038110558638
2006-05-24,1256.56,1264.53,1245.34,1259.8958154484453
2006-05-25,1258.41,1273.26,1258.41,1272.001219201889
2006-05-26,1272.71,1280.54,1272.5,1278.7336468878393
2006-05-30,1280.04,1280.04,1259.87,1256.9134523286104
2006-05-31,1259.38,1270.09,1259.38,1268.007037900236
2006-06-01,1270.05,1285.71,1269.19,1284.2201663437622
2006-06-02,1285.71,1290.68,1280.22,1286.749198712908
2006-06-05,1288.16,1288.16,1264.66,1266.848088175718
2006-06-06,1265.23,1269.88,1254.46,1265.3310954940987
2006-06-07,1263.61,1272.47,1255.77,1258.1021919980321
2006-06-08,1256.08,1259.85,1235.18,1259.4599769498227
2006-06-09,1257.93,1262.58,1250.03,1254.758110558638
2006-06-12,1252.27,1255.22,1236.43,1238.7658154484454
2006-06-13,1236.08,1243.37,1222.52,1222.811219201889
2006-06-14,1223.66,1231.46,1219.29,1228.6136468878392
2006-06-15,1230.01,1258.64,1230.01,1253.2034523286106
2006-06-16,1256.16,1256.27,1246.33,1249.457037900236
2006-06-19,1251.54,1255.93,1237.17,1238.6401663437623
2006-06-20,1240.12,1249.01,1238.87,1238.649198712908
2006-06-21,1240.09,1257.96,1240.09,1253.758088175718
2006-06-22,1251.92,1251.92,1241.53,1247.0810954940987
2006-06-23,1245.59,1253.13,1241.43,1246.452191998032
2006-06-26,1244.5,1250.92,1243.68,1252.0899769498226
2006-06-27,1250.55,1253.37,1238.94,1241.658110558638
2006-06-28,1238.99,1247.06,1237.59,1247.3258154484454
2006-06-29,1245.94,1272.88,1245.94,1271.9912192018887
2006-06-30,1272.86,1276.3,1270.2,1268.7736468878393
2006-07-03,1270.06,1280.38,1270.06,1277.2334523286106
2006-07-05,1280.05,1280.05,1265.91,1268.827037900236
2006-07-06,1270.58,1278.32,1270.58,1272.5901663437621
2006-07-07,1274.08,1275.38,1263.13,1264.009198712908
2006-07-10,1265.46,1274.06,1264.46,1268.898088175718
2006-07-11,1267.26,1273.64,1259.65,1273.9110954940988
2006-07-12,1272.39,1273.31,1257.29,1260.552191998032
2006-07-13,1258.58,1258.58,1241.43,1243.8099769498226
2006-07-14,1242.29,1242.7,1228.45,1238.658110558638
2006-07-17,1236.2,1240.07,1231.49,1235.8158154484454
2006-07-18,1234.48,1239.86,1224.54,1235.9812192018887
2006-07-19,1236.74,1261.81,1236.74,1258.3836468878392
2006-07-20,1259.81,1262.56,1249.13,1246.1734523286107
2006-07-21,1249.12,1250.96,1238.72,1238.207037900236
2006-07-24,1240.25,1262.5,1240.25,1259.4201663437623
2006-07-25,1260.91,1272.39,1257.19,1267.4091987129082
2006-07-26,1268.87,1273.89,1261.94,1269.958088175718
2006-07-27,1268.2,1275.85,1261.92,1264.6810954940988
2006-07-28,1263.15,1280.42,1263.15,1280.502191998032
2006-07-31,1278.53,1278.66,1274.31,1278.1899769498227
2006-08-01,1278.53,1278.66,1265.71,1273.3781105586381
2006-08-02,1270.73,1283.42,1270.73,1278.7358154484455
2006-08-03,1278.22,1283.96,1271.25,1279.3912192018888
2006-08-04,1280.26,1292.92,1273.82,1277.9336468878391
2006-08-07,1279.31,1279.31,1273.0,1272.8134523286105
2006-08-08,1275.67,1282.75,1268.37,1269.397037900236
2006-08-09,1271.13,1283.74,1264.73,1264.4601663437622
2006-08-10,1265.72,1272.55,1261.3,1270.339198712908
2006-08-11,1271.64,1271.64,1262.08,1268.298088175718
2006-08-14,1266.67,1278.9,1266.67,1269.6910954940988
2006-08-15,1268.19,1286.23,1268.19,1287.532191998032
2006-08-16,1285.27,1296.21,1285.27,1296.9599769498227
2006-08-17,1295.37,1300.78,1292.71,1299.938110558638
2006-08-18,1297.48,1302.3,1293.57,1303.6258154484453
2006-08-21,1302.3,1302.3,1295.51,1296.6412192018888
2006-08-22,1297.52,1302.49,1294.44,1297.3936468878392
2006-08-23,1298.73,1301.5,1289.82,1290.0334523286106
2006-08-24,1292.97,1297.23,1291.4,1293.977037900236
2006-08-25,1295.92,1298.88,1292.39,1293.600166343762
2006-08-28,1295.09,1305.02,1293.97,1300.309198712908
2006-08-29,1301.57,1305.02,1295.29,1305.838088175718
2006-08-30,1303.7,1306.74,1302.15,1306.8510954940987
2006-08-31,1304.25,1306.11,1302.45,1305.772191998032
2006-09-01,1303.8,1312.03,1303.8,1312.5399769498226
2006-09-05,1310.94,1314.67,1308.82,1315.708110558638
2006-09-06,1313.04,1313.04,1299.28,1301.5858154484454
2006-09-07,1300.21,1301.25,1292.13,1293.1412192018888
2006-09-08,1294.02,1300.14,1294.02,1297.4936468878393
2006-09-11,1298.86,1302.36,1290.93,1296.5834523286105
2006-09-12,1299.53,1314.28,1299.53,1310.917037900236
2006-09-13,1312.74,1319.92,1311.12,1316.5801663437621
2006-09-14,1318.0,1318.0,1313.25,1314.809198712908
2006-09-15,1316.28,1324.65,1316.28,1321.218088175718
2006-09-18,1319.85,1324.87,1318.16,1322.6610954940988
2006-09-19,1321.17,1322.04,1312.17,1319.5921919980321
2006-09-20,1318.28,1328.53,1318.28,1326.7099769498227
2006-09-21,1324.89,1328.19,1315.45,1320.488110558638
2006-09-22,1318.03,1318.03,1310.94,1316.1058154484454
2006-09-25,1314.78,1329.35,1311.58,1325.4912192018887
2006-09-26,1326.35,1336.6,1325.3,1334.9236468878391
2006-09-27,1336.12,1340.08,1333.54,1333.6334523286105
2006-09-28,1336.56,1340.28,1333.75,1336.797037900236
2006-09-29,1339.15,1339.88,1335.64,1334.360166343762
2006-10-02,1335.82,1338.54,1330.28,1329.849198712908
2006-10-03,1331.32,1338.31,1327.1,1335.668088175718
2006-10-04,1333.81,1350.2,1331.48,1351.6810954940988
2006-10-05,1349.84,1353.79,1347.75,1355.172191998032
2006-10-06,1353.22,1353.22,1344.21,1351.1199769498226
2006-10-09,1349.58,1352.69,1346.55,1353.1181105586381
2006-10-10,1350.62,1354.23,1348.6,1354.7458154484455
2006-10-11,1353.28,1353.97,1343.57,1349.0712192018889
2006-10-12,1349.94,1363.76,1349.94,1361.4036468878392
2006-10-13,1362.82,1366.63,1360.5,1362.6634523286104
2006-10-16,1365.61,1370.2,1364.48,1366.977037900236
2006-10-17,1369.05,1369.05,1356.87,1362.5601663437621
2006-10-18,1363.93,1372.87,1360.95,1364.329198712908
2006-10-19,1365.95,1368.09,1362.06,1368.518088175718
2006-10-20,1366.94,1368.66,1362.1,1370.0810954940987
2006-10-23,1368.58,1377.4,1363.94,1378.972191998032
2006-10-24,1377.02,1377.78,1372.42,1378.9099769498227
2006-10-25,1377.36,1383.61,1376.0,1384.678110558638
